Copyright 1986-2020 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2020.2 (lin64) Build 3064766 Wed Nov 18 09:12:47 MST 2020
| Date         : Thu Oct  3 05:06:14 2024
| Host         : 9fc2dc5cfc60 running 64-bit unknown
| Command      : report_utilization -hierarchical -file /workspace/logicnets/mnist_xs_util.txt
| Design       : logicnet_0
| Device       : xcvu9pflgb2104-2
| Design State : Synthesized
-----------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+----------------------------+-------------------------+------------+------------+---------+------+------+--------+--------+------+------------+
|          Instance          |          Module         | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs | RAMB36 | RAMB18 | URAM | DSP Blocks |
|     ens0_layer0_N262_inst  |        ens0_layer0_N262 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N263_inst  |        ens0_layer0_N263 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N264_inst  |        ens0_layer0_N264 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N265_inst  |        ens0_layer0_N265 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N266_inst  |        ens0_layer0_N266 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N267_inst  |        ens0_layer0_N267 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N268_inst  |        ens0_layer0_N268 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N269_inst  |        ens0_layer0_N269 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N26_inst   |         ens0_layer0_N26 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N270_inst  |        ens0_layer0_N270 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N271_inst  |        ens0_layer0_N271 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N272_inst  |        ens0_layer0_N272 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N273_inst  |        ens0_layer0_N273 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N274_inst  |        ens0_layer0_N274 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N275_inst  |        ens0_layer0_N275 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N277_inst  |        ens0_layer0_N277 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N278_inst  |        ens0_layer0_N278 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N279_inst  |        ens0_layer0_N279 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N27_inst   |         ens0_layer0_N27 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N280_inst  |        ens0_layer0_N280 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N281_inst  |        ens0_layer0_N281 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N282_inst  |        ens0_layer0_N282 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N283_inst  |        ens0_layer0_N283 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N284_inst  |        ens0_layer0_N284 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N285_inst  |        ens0_layer0_N285 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N286_inst  |        ens0_layer0_N286 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N287_inst  |        ens0_layer0_N287 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N288_inst  |        ens0_layer0_N288 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N289_inst  |        ens0_layer0_N289 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N28_inst   |         ens0_layer0_N28 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N290_inst  |        ens0_layer0_N290 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N291_inst  |        ens0_layer0_N291 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N292_inst  |        ens0_layer0_N292 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N293_inst  |        ens0_layer0_N293 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N295_inst  |        ens0_layer0_N295 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N296_inst  |        ens0_layer0_N296 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N297_inst  |        ens0_layer0_N297 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N298_inst  |        ens0_layer0_N298 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N299_inst  |        ens0_layer0_N299 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N29_inst   |         ens0_layer0_N29 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N2_inst    |          ens0_layer0_N2 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N300_inst  |        ens0_layer0_N300 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N301_inst  |        ens0_layer0_N301 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N302_inst  |        ens0_layer0_N302 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N303_inst  |        ens0_layer0_N303 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N304_inst  |        ens0_layer0_N304 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N305_inst  |        ens0_layer0_N305 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N306_inst  |        ens0_layer0_N306 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N307_inst  |        ens0_layer0_N307 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N308_inst  |        ens0_layer0_N308 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N309_inst  |        ens0_layer0_N309 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N30_inst   |         ens0_layer0_N30 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N310_inst  |        ens0_layer0_N310 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N311_inst  |        ens0_layer0_N311 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N312_inst  |        ens0_layer0_N312 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N313_inst  |        ens0_layer0_N313 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N315_inst  |        ens0_layer0_N315 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N316_inst  |        ens0_layer0_N316 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N317_inst  |        ens0_layer0_N317 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N318_inst  |        ens0_layer0_N318 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N319_inst  |        ens0_layer0_N319 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N31_inst   |         ens0_layer0_N31 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N320_inst  |        ens0_layer0_N320 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N321_inst  |        ens0_layer0_N321 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N323_inst  |        ens0_layer0_N323 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N325_inst  |        ens0_layer0_N325 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N326_inst  |        ens0_layer0_N326 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N327_inst  |        ens0_layer0_N327 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N328_inst  |        ens0_layer0_N328 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N32_inst   |         ens0_layer0_N32 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N330_inst  |        ens0_layer0_N330 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N331_inst  |        ens0_layer0_N331 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N332_inst  |        ens0_layer0_N332 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N333_inst  |        ens0_layer0_N333 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N334_inst  |        ens0_layer0_N334 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N335_inst  |        ens0_layer0_N335 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N336_inst  |        ens0_layer0_N336 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N337_inst  |        ens0_layer0_N337 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N338_inst  |        ens0_layer0_N338 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N339_inst  |        ens0_layer0_N339 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N33_inst   |         ens0_layer0_N33 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N340_inst  |        ens0_layer0_N340 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N341_inst  |        ens0_layer0_N341 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N342_inst  |        ens0_layer0_N342 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N343_inst  |        ens0_layer0_N343 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N344_inst  |        ens0_layer0_N344 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N345_inst  |        ens0_layer0_N345 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N346_inst  |        ens0_layer0_N346 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N347_inst  |        ens0_layer0_N347 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N349_inst  |        ens0_layer0_N349 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N34_inst   |         ens0_layer0_N34 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N350_inst  |        ens0_layer0_N350 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N351_inst  |        ens0_layer0_N351 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N352_inst  |        ens0_layer0_N352 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N353_inst  |        ens0_layer0_N353 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N354_inst  |        ens0_layer0_N354 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N355_inst  |        ens0_layer0_N355 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N356_inst  |        ens0_layer0_N356 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N357_inst  |        ens0_layer0_N357 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N358_inst  |        ens0_layer0_N358 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N359_inst  |        ens0_layer0_N359 |          0 |          0 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N35_inst   |         ens0_layer0_N35 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N360_inst  |        ens0_layer0_N360 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N361_inst  |        ens0_layer0_N361 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N362_inst  |        ens0_layer0_N362 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N363_inst  |        ens0_layer0_N363 |          5 |          5 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N364_inst  |        ens0_layer0_N364 |          3 |          3 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N365_inst  |        ens0_layer0_N365 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N366_inst  |        ens0_layer0_N366 |          1 |          1 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N367_inst  |        ens0_layer0_N367 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N369_inst  |        ens0_layer0_N369 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N36_inst   |         ens0_layer0_N36 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N370_inst  |        ens0_layer0_N370 |          2 |          2 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
|     ens0_layer0_N371_inst  |        ens0_layer0_N371 |          4 |          4 |       0 |    0 |    0 |      0 |      0 |    0 |          0 |
